building_id,zone_id,municipality,barangay,use_type,use_sub,sewer_status
41650,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41655,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41659,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41660,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41664,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41671,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41676,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41678,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41680,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41682,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41684,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41687,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41690,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41692,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41693,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41696,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41697,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41703,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41705,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41707,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41708,R1,Tagbilaran City,Cogon,Educational Institutions,Elementary Education,Served
41709,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41716,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41717,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41721,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41722,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41726,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41728,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41732,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41733,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41734,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41735,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41737,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41741,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41744,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
41745,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41747,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41751,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41752,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41756,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41757,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41758,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41759,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41766,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41769,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41774,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41775,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41780,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41781,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41783,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41790,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41792,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
41793,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41797,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41798,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41799,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41803,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41806,R1,Tagbilaran City,Cogon,Industrial,Warehouses & Storage,Served
41807,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41808,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41811,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41812,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41815,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41816,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41821,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41822,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41823,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41824,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41827,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
41828,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41830,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41831,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41833,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41835,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41837,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41841,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41843,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41845,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41846,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41849,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41855,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41859,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41860,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41863,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41866,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41867,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41869,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41871,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41872,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41881,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41887,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41889,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41893,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41894,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41896,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41898,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41900,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41903,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41906,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41908,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41911,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41914,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41917,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41918,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41919,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41922,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41924,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41929,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41930,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41932,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41933,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41934,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41936,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41939,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
41943,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41944,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41948,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41950,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41952,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41955,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41956,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41957,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41958,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41959,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41963,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
41965,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41969,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41970,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41975,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41979,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41980,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41981,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41982,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41984,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41985,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41988,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41990,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41993,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
41997,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
41998,R1,Tagbilaran City,Cogon,Transport & Logistics,Bus Terminals,Served
41999,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42000,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42002,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42006,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42010,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42011,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42014,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42015,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42016,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42017,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42018,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42019,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42021,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42022,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42024,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42026,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42027,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42028,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42029,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42032,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42042,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42044,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42049,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42051,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42053,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42055,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42057,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42062,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42067,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42078,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42088,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42094,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42095,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42096,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42097,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42098,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42099,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42100,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42101,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42102,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42103,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42106,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42108,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42109,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42110,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42111,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42112,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42113,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42114,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42116,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42121,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42122,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42125,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42126,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42127,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42129,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42133,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42135,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42137,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42138,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42143,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42144,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42146,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42147,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42149,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42150,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42155,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42156,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42158,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
42161,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42166,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42172,R1,Tagbilaran City,Cogon,Health Facilities,Hospitals,Served
42174,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42176,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42183,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42184,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42187,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42188,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42193,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42200,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
42204,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
